"","theta","item","info","prob","diff"
"110",-6.4,"V30",0.00781527024294741,0.00787732245195956,-1.56414128924564
"111",-6.4,"V31",0.00495232196658373,0.00497709342555039,-1.10208031258256
"112",-6.4,"V32",0.00460942381764329,0.00463086876314476,-1.02963083379668
"113",-6.4,"V33",0.00715448026417096,0.0072064126474158,-1.47444850039087
"114",-6.4,"V34",0.00161430240604517,0.00161691682606759,0.0256159114508497
"115",-6.4,"V35",0.00981790343067588,0.00991623515023055,-1.7963837776056
"116",-6.4,"V36",0.0152603590492316,0.0155006285341864,-2.24874731404659
"117",-6.4,"V37",0.00393389421535717,0.00394949270800777,-0.869789175881536
"118",-6.4,"V38",0.000266672844470463,0.000266743996830308,1.82895439330989
"119",-6.4,"V39",2.60270631303134e-05,2.60277405735927e-05,4.15632161550674
"120",-6.4,"V40",0.018674885660065,0.019037304627547,-2.45786602396384
"121",-6.4,"V41",0.000412583425195003,0.000412753790886895,1.39224645174654
"122",-6.4,"V42",0.00345489926010694,0.00346691878597549,-0.738983905051686
"123",-6.4,"V43",0.00138430818096789,0.00138622981406529,0.179780389426151
"124",-6.4,"V44",0.000586337281014741,0.000586681476169221,1.04044166180745
"125",-6.4,"V45",0.0113224668394499,0.0114536530066466,-1.94207319130362
"126",-6.4,"V46",0.00430150197549597,0.00432016580810549,-0.95986802873198
"127",-6.4,"V47",0.00947467225023777,0.00956618412902824,-1.76009134835349
"128",-6.4,"V48",0.00450226632984922,0.0045227213381518,-1.00589157944051
"129",-6.4,"V49",0.00472899552202654,0.00475157296769386,-1.05548333291734
"130",-6.4,"V50",0.009827330526197,0.00992585308567541,-1.79736293989902
"131",-6.4,"V51",0.0319570406291175,0.0330492966373404,-3.02385276908498
"132",-6.4,"V52",0.00198384483039149,0.00198779616398103,-0.181261065239454
"133",-6.4,"V53",0.0117914049997224,0.0119338210854212,-1.98362679877156
"134",-6.4,"V54",0.0209573777817778,0.0214160238597387,-2.57803281587365
"135",-6.4,"V55",0.00171979683506403,0.00172276475345979,-0.0378993865561951
"136",-6.4,"V56",0.00384049515545317,0.00385535894807164,-0.845571646040253
"137",-6.4,"V57",0.00622221129228477,0.00626141663050554,-1.33293228084376
"138",-6.4,"V58",0.00298957262099989,0.00299856400710459,-0.593381299498677
"139",-6.4,"V59",0.0101704549462183,0.0102760521949312,-1.83239009489464
"140",-6.4,"V60",0.00506946954862899,0.00509543298594323,-1.12569782557463
"141",-6.4,"V61",0.0176414612006614,0.0179641727015111,-2.39875157723556
"142",-6.4,"V62",0.00027534348345718,0.000275419339269624,1.79694029438603
"143",-6.4,"V63",0.00126202650841468,0.00126362325213803,0.272507665406372
"144",-6.4,"V64",0.00756748767863855,0.00762563803406513,-1.53141557848288
"145",-6.4,"V65",0.00324387437185641,0.00325446592028269,-0.67553267663813
"146",-6.4,"V66",0.000112085538199905,0.000112098104184867,2.69602403546251
"147",-6.4,"V67",0.0475986541985535,0.0501096291301107,-3.45786660897764
"148",-6.4,"V68",0.0349186622804395,0.036231374800364,-3.11907420020112
"149",-6.4,"V69",0.000615194353698165,0.000615573284166345,0.992340792154458
"150",-6.4,"V70",0.000435435424988138,0.000435625194298046,1.33829261032173
"151",-6.4,"V71",0.0145248256461748,0.014742156834302,-2.19780782468689
"152",-6.4,"V72",0.00858334728634278,0.00865831368216149,-1.65946071436295
"153",-6.4,"V73",0.0349267257358966,0.0362400682852136,-3.11932313531716
"154",-6.4,"V74",0.0209484481638419,0.0214066947436915,-2.57758757390686
"155",-6.4,"V75",0.00186869848059694,0.00187220362701796,-0.121234826664866
"156",-6.4,"V76",0.00139373891041694,0.00139568685220636,0.172971955978446
"157",-6.4,"V77",0.00638776559422763,0.0064290989069834,-1.35952896513552
"158",-6.4,"V78",0.000193312331471174,0.00019334971558369,2.15081664249403
"159",-6.4,"V79",0.015254713485664,0.0154948023866658,-2.24836546028706
"160",-6.4,"V80",0.0538715699494543,0.0571361043722963,-3.59651427662188
"161",-6.3,"V1",0.00365232253294701,0.0036657603317569,-0.694952988041792
"162",-6.3,"V2",0.00587778619879971,0.00591274677320374,-1.17528550777643
"163",-6.3,"V3",0.0116064953791489,0.0117444269433772,-1.86743748390225
"164",-6.3,"V4",0.00424889162357488,0.00426709976397056,-0.847455335120406
"165",-6.3,"V5",0.00453953809543189,0.00456033474844981,-0.914211516394273
"166",-6.3,"V6",0.00381465631074994,0.00382932000243095,-0.738768634009751
"167",-6.3,"V7",0.0141015477237184,0.0143062155264064,-2.06734835207458
"168",-6.3,"V8",0.0323669775202558,0.0334884540767032,-2.93750748030197
"169",-6.3,"V9",0.00891541155466573,0.00899634579228,-1.59810025008907
"170",-6.3,"V10",0.00634377707129846,0.00638453941483808,-1.25252908015508
"171",-6.3,"V11",0.0230633128431262,0.0236212775985121,-2.57829735260356
"172",-6.3,"V12",0.0101201883700721,0.0102247335461621,-1.72733172875683
"173",-6.3,"V13",0.00162218937029145,0.00162482944100381,0.120726277183337
"174",-6.3,"V14",0.0021499879448357,0.00215463037689674,-0.162020865953684
"175",-6.3,"V15",0.00210531532010781,0.00210976643451602,-0.140933962963528
"176",-6.3,"V16",0.00223347989131029,0.00223849073206784,-0.200287579363619
"177",-6.3,"V17",0.00635302952865761,0.00639391163464931,-1.2540053917575
"178",-6.3,"V18",0.00188508702406615,0.00188865403814194,-0.0299995870535039
"179",-6.3,"V19",0.00265751176615183,0.00266461192285123,-0.374971316409024
"180",-6.3,"V20",0.0216980151018028,0.0221904302986417,-2.51434619124433
"181",-6.3,"V21",0.00407079398577615,0.00408750165556035,-0.804274540595885
"182",-6.3,"V22",0.00398438113212641,0.0040003842059214,-0.782643536151985
"183",-6.3,"V23",0.0124804958910672,0.0126402723768276,-1.94185349857722
"184",-6.3,"V24",0.00398359710102293,0.00399959385200392,-0.782445153602013
"185",-6.3,"V25",0.00275817936434952,0.00276582917537688,-0.412354854780223
"186",-6.3,"V26",0.00270113871875458,0.00270847455315969,-0.391342451018105
"187",-6.3,"V27",0.00211047644148661,0.00211494945267398,-0.143392822902256
"188",-6.3,"V28",0.00168633806963115,0.00168919143734314,0.0818146842478843
"189",-6.3,"V29",0.016073375104751,0.0163403832288156,-2.20235962327933
"190",-6.3,"V30",0.00862291589894882,0.00869858121408689,-1.56414128924564
"191",-6.3,"V31",0.00546743690603918,0.00549766118453917,-1.10208031258256
"192",-6.3,"V32",0.00508924268975899,0.00511541011035612,-1.02963083379668
"193",-6.3,"V33",0.00789495173955371,0.00795828605651097,-1.47444850039087
"194",-6.3,"V34",0.00178347345187484,0.00178666562593374,0.0256159114508497
"195",-6.3,"V35",0.0108278648204477,0.0109477173353014,-1.7963837776056
"196",-6.3,"V36",0.0168104510350273,0.0171029623563915,-2.24874731404659
"197",-6.3,"V37",0.00434401596887072,0.00436305219331229,-0.869789175881536
"198",-6.3,"V38",0.000294702537117695,0.00029478943793041,1.82895439330989
"199",-6.3,"V39",2.8764195778329e-05,2.87650232048889e-05,4.15632161550674
"200",-6.3,"V40",0.0205565427057975,0.0209974349816042,-2.45786602396384
"201",-6.3,"V41",0.000455935617894051,0.000456143684955376,1.39224645174654
"202",-6.3,"V42",0.00381547129299964,0.00383014127518753,-0.738983905051686
"203",-6.3,"V43",0.00152945115013583,0.00153179755388191,0.179780389426151
"204",-6.3,"V44",0.000647922952631261,0.000648343301668079,1.04044166180745
"205",-6.3,"V45",0.0124831687278133,0.012643014544588,-1.94207319130362
"206",-6.3,"V46",0.00474957791028124,0.00477235326597651,-0.95986802873198
"207",-6.3,"V47",0.0104500942985937,0.0105616425928528,-1.76009134835349
"208",-6.3,"V48",0.00497104364760744,0.00499600370058368,-1.00589157944051
"209",-6.3,"V49",0.00522112873775152,0.0052486773516937,-1.05548333291734
"210",-6.3,"V50",0.0108382397716868,0.01095832465084,-1.79736293989902
"211",-6.3,"V51",0.0350737477829477,0.0363986063253775,-3.02385276908498
"212",-6.3,"V52",0.00219157118423945,0.00219639533671459,-0.181261065239454
"213",-6.3,"V53",0.0129988678903253,0.0131723794712602,-1.98362679877156
"214",-6.3,"V54",0.0230575006762681,0.0236151772739481,-2.57803281587365
"215",-6.3,"V55",0.00189998088961107,0.00190360460008453,-0.0378993865561951
"216",-6.3,"V56",0.00424096367857553,0.00425910364241234,-0.845571646040253
"217",-6.3,"V57",0.00686755915277198,0.00691538165622321,-1.33293228084376
"218",-6.3,"V58",0.00330190580037183,0.00331288098076454,-0.593381299498677
"219",-6.3,"V59",0.0112158350854567,0.0113445335263881,-1.83239009489464
"220",-6.3,"V60",0.00559663033623506,0.0056283081893089,-1.12569782557463
"221",-6.3,"V61",0.0194233670734799,0.0198160426185397,-2.39875157723556
"222",-6.3,"V62",0.000304283982299794,0.00030437662743112,1.79694029438603
"223",-6.3,"V63",0.00139438435294327,0.00139633410186731,0.272507665406372
"224",-6.3,"V64",0.00834996866252678,0.0084208798804884,-1.53141557848288
"225",-6.3,"V65",0.00358258273973572,0.00359551043502409,-0.67553267663813
"226",-6.3,"V66",0.000123870756399388,0.000123886104166194,2.69602403546251
"227",-6.3,"V67",0.0520545398813056,0.0550893796292401,-3.45786660897764
"228",-6.3,"V68",0.0382986608662021,0.0398898619528169,-3.11907420020112
"229",-6.3,"V69",0.000679806883872985,0.000680269650670608,0.992340792154458
"230",-6.3,"V70",0.00048118647617217,0.00048141823969368,1.33829261032173
"231",-6.3,"V71",0.016002753609475,0.0162673813039636,-2.19780782468689
"232",-6.3,"V72",0.0094688132933186,0.00956021092627344,-1.65946071436295
"233",-6.3,"V73",0.0383074350513712,0.039899396926467,-3.11932313531716
"234",-6.3,"V74",0.0230477213530705,0.0236049132842264,-2.57758757390686
"235",-6.3,"V75",0.00206441816182379,0.00206869767188144,-0.121234826664866
"236",-6.3,"V76",0.00153986761701287,0.00154224614016973,0.172971955978446
"237",-6.3,"V77",0.00705003572004697,0.00710045214064861,-1.35952896513552
"238",-6.3,"V78",0.000213634478344281,0.000213680137545462,2.15081664249403
"239",-6.3,"V79",0.0168042525753611,0.017096544405987,-2.24836546028706
"240",-6.3,"V80",0.0588281646703765,0.0627679845555411,-3.59651427662188
"241",-6.2,"V1",0.00403333009672102,0.00404973041314013,-0.694952988041792
"242",-6.2,"V2",0.00648788688870684,0.0065305347731299,-1.17528550777643
"243",-6.2,"V3",0.0127955322617632,0.0129635868456684,-1.86743748390225
"244",-6.2,"V4",0.00469153962205131,0.00471375914735054,-0.847455335120406
"245",-6.2,"V5",0.00501215652480505,0.00503753326621325,-0.914211516394273
"246",-6.2,"V6",0.00421245354490839,0.00423034940096262,-0.738768634009751
"247",-6.2,"V7",0.0155378289023233,0.0157870601711715,-2.06734835207458
"248",-6.2,"V8",0.0355203951686457,0.036880571740556,-2.93750748030197
"249",-6.2,"V9",0.00983443499008326,0.00993310149540121,-1.59810025008907
"250",-6.2,"V10",0.00700155213854382,0.00705127258359194,-1.25252908015508
"251",-6.2,"V11",0.0253627302864119,0.0260408564933174,-2.57829735260356
"252",-6.2,"V12",0.011160522151629,0.0112879397350921,-1.72733172875683
"253",-6.2,"V13",0.00179218394931698,0.00179540743718247,0.120726277183337
"254",-6.2,"V14",0.00237502764519938,0.00238069535557543,-0.162020865953684
"255",-6.2,"V15",0.00232570106930629,0.00233113526091095,-0.140933962963528
"256",-6.2,"V16",0.00246721520127683,0.00247333257530489,-0.200287579363619
"257",-6.2,"V17",0.00701175015341951,0.00706161658217313,-1.2540053917575
"258",-6.2,"V18",0.00208251596842094,0.00208687099898735,-0.0299995870535039
"259",-6.2,"V19",0.00293535927956499,0.00294402657202176,-0.374971316409024
"260",-6.2,"V20",0.0238684773407319,0.0244671171629999,-2.51434619124433
"261",-6.2,"V21",0.0044950575685118,0.00451544682857348,-0.804274540595885
"262",-6.2,"V22",0.00439971923931178,0.00441924900104502,-0.782643536151985
"263",-6.2,"V23",0.0137564813590941,0.0139511149679428,-1.94185349857722
"264",-6.2,"V24",0.00439885421056025,0.00441837625932925,-0.782445153602013
"265",-6.2,"V25",0.00304648700905036,0.00305582507594514,-0.412354854780223
"266",-6.2,"V26",0.00298351998779133,0.00299247489378124,-0.391342451018105
"267",-6.2,"V27",0.00233139991901765,0.00233686083759192,-0.143392822902256
"268",-6.2,"V28",0.00186302978510647,0.00186651365834325,0.0818146842478843
"269",-6.2,"V29",0.017702928301328,0.0180279347320304,-2.20235962327933
"270",-6.2,"V30",0.0095123833441744,0.00960463230590605,-1.56414128924564
"271",-6.2,"V31",0.00603547090024225,0.00607234426511634,-1.10208031258256
"272",-6.2,"V32",0.00561843603804875,0.00565036263596668,-1.02963083379668
"273",-6.2,"V33",0.008710683619696,0.0087879109994299,-1.47444850039087
"274",-6.2,"V34",0.00197030246219454,0.00197419992754847,0.0256159114508497
"275",-6.2,"V35",0.0119391324848203,0.0120851841610262,-1.7963837776056
"276",-6.2,"V36",0.0185117662139082,0.018867758525692,-2.24874731404659
"277",-6.2,"V37",0.00479647722391442,0.00481970679752856,-0.869789175881536
"278",-6.2,"V38",0.00032567647911712,0.000325782613428332,1.82895439330989
"279",-6.2,"V39",3.17891603158259e-05,3.17901709307937e-05,4.15632161550674
"280",-6.2,"V40",0.0226184851871813,0.0231546216929237,-2.45786602396384
"281",-6.2,"V41",0.000503838442918065,0.000504092552219268,1.39224645174654
"282",-6.2,"V42",0.00421335278699305,0.00423125631701331,-0.738983905051686
"283",-6.2,"V43",0.00168976044520122,0.00169262542603408,0.179780389426151
"284",-6.2,"V44",0.000715967961858181,0.000716481307321923,1.04044166180745
"285",-6.2,"V45",0.0137594195364973,0.0139541374895753,-1.94207319130362
"286",-6.2,"V46",0.00524383016787463,0.00527162014684728,-0.95986802873198
"287",-6.2,"V47",0.0115235259418348,0.0116594691629977,-1.76009134835349
"288",-6.2,"V48",0.00548808410145221,0.00551853836716205,-1.00589157944051
"289",-6.2,"V49",0.00576387447203775,0.00579748530793345,-1.05548333291734
"290",-6.2,"V50",0.0119505455880837,0.0120968800961442,-1.79736293989902
"291",-6.2,"V51",0.0384674100804876,0.040073277663156,-3.02385276908498
"292",-6.2,"V52",0.00242094214820309,0.0024268316601096,-0.181261065239454
"293",-6.2,"V53",0.0143262494903287,0.014537591043682,-1.98362679877156
"294",-6.2,"V54",0.0253563711006964,0.026034147960738,-2.57803281587365
"295",-6.2,"V55",0.00209896309900856,0.00210338733729927,-0.0378993865561951
"296",-6.2,"V56",0.0046827936191411,0.00470492998530775,-0.845571646040253
"297",-6.2,"V57",0.00757879856942245,0.00763712423601884,-1.33293228084376
"298",-6.2,"V58",0.00364662871458967,0.00366002449388551,-0.593381299498677
"299",-6.2,"V59",0.012365889299073,0.0125227075022602,-1.83239009489464
"300",-6.2,"V60",0.00617791707963782,0.00621656273183668,-1.12569782557463
"301",-6.2,"V61",0.0213769454122014,0.0218545675343133,-2.39875157723556
"302",-6.2,"V62",0.000336264279034818,0.000336377428809431,1.79694029438603
"303",-6.2,"V63",0.00154058052224726,0.00154296125167142,0.272507665406372
"304",-6.2,"V64",0.00921181875062638,0.00929827670022023,-1.53141557848288
"305",-6.2,"V65",0.00395637353885124,0.00397215152660152,-0.67553267663813
"306",-6.2,"V66",0.000136894790286002,0.000136913535602233,2.69602403546251
"307",-6.2,"V67",0.0568682876272261,0.0605324672142732,-3.45786660897764
"308",-6.2,"V68",0.04197364727486,0.0439009397892383,-3.11907420020112
"309",-6.2,"V69",0.000751195306208043,0.0007517604499822,0.992340792154458
"310",-6.2,"V70",0.000531739453062332,0.000532022501003906,1.33829261032173
"311",-6.2,"V71",0.0176254172268512,0.0179475310994157,-2.19780782468689
"312",-6.2,"V72",0.0104436452676065,0.0105550544418775,-1.65946071436295
"313",-6.2,"V73",0.041983179545868,0.0439113896904111,-3.11932313531716
"314",-6.2,"V74",0.0253456713473761,0.0260228606223462,-2.57758757390686
"315",-6.2,"V75",0.00228054246643903,0.00228576719812304,-0.121234826664866
"316",-6.2,"V76",0.00170126497479029,0.00170416916734121,0.172971955978446
"317",-6.2,"V77",0.00777987070158408,0.00784135759044531,-1.35952896513552
"318",-6.2,"V78",0.000236092001084152,0.000236147766851941,2.15081664249403
"319",-6.2,"V79",0.0185049653703257,0.0188606910367078,-2.24836546028706
"320",-6.2,"V80",0.064165224231426,0.0689144217576121,-3.59651427662188
"321",-6.1,"V1",0.00445372451193243,0.00447373885124154,-0.694952988041792
"322",-6.1,"V2",0.00716038470710565,0.00721240347093318,-1.17528550777643
"323",-6.1,"V3",0.0141027687088459,0.0143074724775415,-1.86743748390225
"324",-6.1,"V4",0.00517981608669871,0.00520692818785216,-0.847455335120406
"325",-6.1,"V5",0.00553342483580725,0.00556438724117703,-0.914211516394273
"326",-6.1,"V6",0.00465134137679442,0.00467317998799462,-0.738768634009751
"327",-6.1,"V7",0.0171150757747412,0.0174184791921071,-2.06734835207458
"328",-6.1,"V8",0.0389533400989589,0.0406018503508736,-2.93750748030197
"329",-6.1,"V9",0.0108460585322155,0.0109663186775532,-1.59810025008907
"330",-6.1,"V10",0.00772644786114978,0.00778708657853132,-1.25252908015508
"331",-6.1,"V11",0.027877245717021,0.0287009926989248,-2.57829735260356
"332",-6.1,"V12",0.0123050509682435,0.0124603103010418,-1.72733172875683
"333",-6.1,"V13",0.00197992179395992,0.00198385748447864,0.120726277183337
"334",-6.1,"V14",0.00262349757642601,0.00263041666827475,-0.162020865953684
"335",-6.1,"V15",0.00256903734189568,0.00257567142518621,-0.140933962963528
"336",-6.1,"V16",0.0027252764923547,0.00273274438422421,-0.200287579363619
"337",-6.1,"V17",0.0077376848899624,0.0077985015158552,-1.2540053917575
"338",-6.1,"V18",0.00230052614351632,0.0023058430557139,-0.0299995870535039
"339",-6.1,"V19",0.00324206574351817,0.003252645445915,-0.374971316409024
"340",-6.1,"V20",0.0262435121021137,0.0269709439179383,-2.51434619124433
"341",-6.1,"V21",0.00496309189846278,0.00498797176074881,-0.804274540595885
"342",-6.1,"V22",0.00485792500307604,0.00488175655009039,-0.782643536151985
"343",-6.1,"V23",0.0151587471079905,0.0153957770592486,-1.94185349857722
"344",-6.1,"V24",0.00485697077769407,0.00488079291719461,-0.782445153602013
"345",-6.1,"V25",0.00336472575959584,0.00337612397267471,-0.412354854780223
"346",-6.1,"V26",0.00329522504238546,0.00330615570795068,-0.391342451018105
"347",-6.1,"V27",0.00257532935698466,0.00258199606064183,-0.143392822902256
"348",-6.1,"V28",0.00205815821361899,0.00206241175586974,0.0818146842478843
"349",-6.1,"V29",0.0194907818486359,0.0198862445718056,-2.20235962327933
"350",-6.1,"V30",0.0104916030045069,0.0106040488566614,-1.56414128924564
"351",-6.1,"V31",0.00666171540264441,0.00670669516264911,-1.10208031258256
"352",-6.1,"V32",0.00620195884862716,0.00624090777852724,-1.02963083379668
"353",-6.1,"V33",0.00960902405708168,0.00970317567526676,-1.47444850039087
"354",-6.1,"V34",0.00217661703209164,0.002181375430862,0.0256159114508497
"355",-6.1,"V35",0.0131613044507746,0.0133392397683728,-1.7963837776056
"356",-6.1,"V36",0.0203777128220978,0.0208108023150958,-2.24874731404659
"357",-6.1,"V37",0.00529555721479188,0.00532390113812036,-0.869789175881536
"358",-6.1,"V38",0.000359903510354314,0.000360033134212044,1.82895439330989
"359",-6.1,"V39",3.51322205684673e-05,3.51334549281225e-05,4.15632161550674
