"","theta","item","info","prob","diff"
"106",-5.9,"V7",0.00305489015645187,0.00306427996817523,-0.115126326634386
"107",-5.9,"V8",0.0058146818056986,0.00584889133555372,-0.764362912101745
"108",-5.9,"V9",0.000798818981356736,0.00079945811463379,1.23077663866211
"109",-5.9,"V10",0.0115355132980023,0.0116717428798557,-1.46115589556288
"110",-5.9,"V11",0.00171008796226696,0.0017130224080374,0.467781487251019
"111",-5.9,"V12",0.0311814238866061,0.0322195214490092,-2.49756724182968
"112",-5.9,"V13",0.00865235339536949,0.00872854082021974,-1.16760978911115
"113",-5.9,"V14",0.00119758929832127,0.00119902696398163,0.825045168092404
"114",-5.9,"V15",0.00171033066120332,0.00171326594138925,0.467639087516328
"115",-5.9,"V16",0.00609601525782194,0.00613363675769731,-0.812185091886814
"116",-5.9,"V17",0.00555758849698936,0.00558882344448296,-0.718618010336219
"117",-5.9,"V18",0.000888132815413542,0.000888922999512604,1.12461062259726
"118",-5.9,"V19",0.00281219999161348,0.00282015325600081,-0.0318600879712875
"119",-5.9,"V20",0.00530316357711224,0.00533158942288647,-0.671239970977042
"120",-5.9,"V21",0.00093668733369128,0.000937566364378895,1.07128500779965
"121",-5.9,"V22",0.00507347821637747,0.00509948294265995,-0.626496401495401
"122",-5.9,"V23",0.00305244662462942,0.00306182137476036,-0.114321198758395
"123",-5.9,"V24",0.0904271317284146,0.10053427146802,-3.70869772691176
"124",-5.9,"V25",0.0102311345766395,0.0103380090068655,-1.33846383642096
"125",-5.9,"V26",0.00137257838419254,0.00137446754522542,0.688313449704204
"126",-5.9,"V27",0.00143629111960624,0.00143835999909323,0.642812308508473
"127",-5.9,"V28",0.00820754313237664,0.0082760359026384,-1.11391929147287
"128",-5.9,"V29",0.0020207256518071,0.00202482557039764,0.300244841907862
"129",-5.9,"V30",0.00391474546178443,0.0039301918699188,-0.36487090293918
"130",-5.9,"V31",0.00375247865679204,0.00376666643280809,-0.322208874166529
"131",-5.9,"V32",0.00426530609339265,0.00428365580040903,-0.45134438193912
"132",-5.9,"V33",0.00506666743067302,0.00509260202606894,-0.625139238027627
"133",-5.9,"V34",0.00864997512531258,0.00872612030081691,-1.16732999793565
"134",-5.9,"V35",0.00966758279658774,0.00976289695351265,-1.28064476291008
"135",-5.9,"V36",0.00465055102326153,0.00467238217848334,-0.538597096976455
"136",-5.9,"V37",0.0278388123999942,0.0286602206475611,-2.37683378684522
"137",-5.9,"V38",0.00531360048832243,0.00534213893674189,-0.673227302927135
"138",-5.9,"V39",0.00219699497520804,0.00220184308819307,0.216256231279751
"139",-5.9,"V40",0.00581352403227116,0.00584771985983021,-0.764161423455317
"140",-5.9,"V41",0.00114110773239689,0.00114241283949273,0.873469661499894
"141",-5.9,"V42",0.00248726927980629,0.00249348675600868,0.0915766437268598
"142",-5.9,"V43",0.0122965353515034,0.0124515771243879,-1.52662176014911
"143",-5.9,"V44",0.00269991563416826,0.00270724480862208,0.00911292101785717
"144",-5.9,"V45",0.000173247869667432,0.000173277894896291,2.76044063044325
"145",-5.9,"V46",0.0162526951643511,0.0165257971353085,-1.81383121516109
"146",-5.9,"V47",0.0353993115385276,0.0367498640459213,-2.63382140157402
"147",-5.9,"V48",0.00186160363544044,0.00186508216692984,0.382583345923531
"148",-5.9,"V49",0.0227421587434242,0.023284318218316,-2.16358449793119
"149",-5.9,"V50",0.000555039842198307,0.000555348253881396,1.59535965401608
"150",-5.9,"V51",0.00171089944952902,0.00171383668571432,0.467305438909344
"151",-5.9,"V52",0.00485821669508685,0.00488205111820765,-0.582704170944375
"152",-5.9,"V53",0.000414760684674415,0.0004149328539477,1.88697882957822
"153",-5.9,"V54",0.019064995335283,0.0194430266194059,-1.97936772680769
"154",-5.9,"V55",0.0102310686145136,0.0103379416521162,-1.3384572530879
"155",-5.9,"V56",0.00119702340126834,0.00119845970693749,0.825518945797471
"156",-5.9,"V57",0.000554889111409781,0.000555197355513351,1.59563156037276
"157",-5.9,"V58",0.000288726804473787,0.000288810215814545,2.24945192632264
"158",-5.9,"V59",0.000754317627469384,0.000754887482580741,1.28818667696205
"159",-5.9,"V60",0.00639390222884797,0.00643531551462069,-0.860501703309402
"160",-5.9,"V61",0.00150095070831214,0.00150321034966749,0.598647883494726
"161",-5.9,"V62",0.00067277561643465,0.000673228853523867,1.40275178073697
"162",-5.9,"V63",0.00293027495521013,0.0029389121598937,-0.0732274594971757
"163",-5.9,"V64",0.0190506733328839,0.0194281253890152,-1.97858583150932
"164",-5.9,"V65",0.000712153022020681,0.000712660907589888,1.34579192113344
"165",-5.9,"V66",0.00426310980796639,0.00428144054107314,-0.450824881152559
"166",-5.9,"V67",0.0162390918473579,0.0165117290433592,-1.81296526754561
"167",-5.9,"V68",0.00108697915311245,0.00108816325237627,0.922175337932673
"168",-5.9,"V69",0.0039180186409847,0.00393349099237177,-0.365713293339348
"169",-5.9,"V70",0.002927684374755,0.00293630626926191,-0.0723377671473736
"170",-5.9,"V71",0.000712332263972,0.000712840405415593,1.34553990332965
"171",-5.9,"V72",0.0131101704959953,0.013286707081053,-1.5923845539667
"172",-5.9,"V73",0.0250518268503592,0.0257129844180416,-2.26529015716672
"173",-5.9,"V74",0.020729740109397,0.0211782587532151,-2.06662558148696
"174",-5.9,"V75",0.00554970968733142,0.00558085563697214,-0.717183312410626
"175",-5.9,"V76",0.000381441329123723,0.000381586937714757,1.97079018952272
"176",-5.9,"V77",0.00137412025677067,0.00137601367039178,0.687187643396035
"177",-5.9,"V78",0.00864851808984013,0.00872463738738142,-1.16715854792316
"178",-5.9,"V79",0.00345131483118383,0.00346330934278767,-0.23793863090816
"179",-5.9,"V80",0.0115441652122903,0.0116806016676076,-1.46192356554172
"180",-5.9,"V81",0.00331391114904683,0.00332496655161619,-0.197034841947265
"181",-5.9,"V82",0.00345262258256902,0.00346462621739528,-0.238320116006974
"182",-5.9,"V83",0.0353596080358189,0.0367070128264608,-2.63261021226122
"183",-5.9,"V84",0.0475560452161415,0.0500622767717087,-2.95687133787729
"184",-5.9,"V85",0.0122790584248417,0.0124336541811378,-1.52516316294437
"185",-5.9,"V86",0.0162572014375992,0.0165304574614852,-1.81411791716217
"186",-5.9,"V87",0.00317541567177129,0.00318556348649779,-0.154064561426484
"187",-5.9,"V88",0.000797811742510643,0.000798449263737406,1.23204036359853
"188",-5.9,"V89",0.000593735557955251,0.000594088499100013,1.52788799627584
"189",-5.9,"V90",0.000985344788499888,0.000986317610929517,1.02054533027096
"190",-5.9,"V91",0.000632254630067949,0.000632654882268006,1.46495263909532
"191",-5.9,"V92",0.00259270291826925,0.00259946011113865,0.0498486605048842
"192",-5.9,"V93",0.00210937002383193,0.00211383833634413,0.25713379168637
"193",-5.9,"V94",0.00345255049098207,0.00346455362278723,-0.23829908985534
"194",-5.9,"V95",0.00445211276694097,0.00447211255766943,-0.494587768346265
"195",-5.9,"V96",0.00210863505802402,0.0021131002506935,0.257483760756462
"196",-5.9,"V97",0.00228641732757937,0.00229166907472743,0.176180574341046
"197",-5.9,"V98",7.08111022531716e-05,7.08161171756235e-05,3.65535312082325
"198",-5.9,"V99",0.000447810429498001,0.000448011143482685,1.8102443404829
"199",-5.8,"V1",0.00131937328273701,0.00132111863719054,0.82795445676805
"200",-5.8,"V2",0.0112866707423552,0.0114170190667251,-1.33883255731887
"201",-5.8,"V3",0.0012617648365975,0.00126336091740513,0.87271555480607
"202",-5.8,"V4",0.0144631152800908,0.014678575869652,-1.59342110002064
"203",-5.8,"V5",0.00173598654320926,0.00173901070142894,0.552698365309909
"204",-5.8,"V6",0.0343750764300458,0.0356456917719464,-2.50216952490582
"205",-5.8,"V7",0.00337400070881388,0.00338546206218839,-0.115126326634386
"206",-5.8,"V8",0.00641831855831651,0.00646005081484691,-0.764362912101745
"207",-5.8,"V9",0.000882683069229461,0.000883463577121562,1.23077663866211
"208",-5.8,"V10",0.0127174725539078,0.012883455992211,-1.46115589556288
"209",-5.8,"V11",0.00188925868371234,0.00189284153278056,0.467781487251019
"210",-5.8,"V12",0.0342284398270565,0.035487825592328,-2.49756724182968
"211",-5.8,"V13",0.00954479727089305,0.00963768218886665,-1.16760978911115
"212",-5.8,"V14",0.00132320712310376,0.00132496264912534,0.825045168092404
"213",-5.8,"V15",0.00188952671412424,0.00189311058179916,0.467639087516328
"214",-5.8,"V16",0.00672845519262529,0.00677434696948831,-0.812185091886814
"215",-5.8,"V17",0.00613487113210816,0.00617297677436501,-0.718618010336219
"216",-5.8,"V18",0.000981355058898702,0.000982320011503703,1.12461062259726
"217",-5.8,"V19",0.0031061188353635,0.00311582721459471,-0.0318600879712875
"218",-5.8,"V20",0.00585433493767575,0.00588901544053461,-0.671239970977042
"219",-5.8,"V21",0.00103499547959308,0.00103606891839674,1.07128500779965
"220",-5.8,"V22",0.00560105108594295,0.00563277928845541,-0.626496401495401
"221",-5.8,"V23",0.00337130367116665,0.00338274664603793,-0.114321198758395
"222",-5.8,"V24",0.0978571538272251,0.109945072877197,-3.70869772691176
"223",-5.8,"V25",0.0112826048530371,0.0114128581849878,-1.33846383642096
"224",-5.8,"V26",0.0015164952503503,0.00151880200989557,0.688313449704204
"225",-5.8,"V27",0.00158686703665489,0.00158939320742269,0.642812308508473
"226",-5.8,"V28",0.0090549682609205,0.00913848007907617,-1.11391929147287
"227",-5.8,"V29",0.00223229637518739,0.00223730189495657,0.300244841907862
"228",-5.8,"V30",0.0043228884357326,0.00434173913444417,-0.36487090293918
"229",-5.8,"V31",0.00414384651395843,0.00416116178132882,-0.322208874166529
"230",-5.8,"V32",0.00470964775175841,0.00473203995388356,-0.45134438193912
"231",-5.8,"V33",0.00559354016240936,0.00562518284444278,-0.625139238027627
"232",-5.8,"V34",0.00954217854884245,0.00963501200518246,-1.16732999793565
"233",-5.8,"V35",0.010662424338537,0.0107786026128221,-1.28064476291008
"234",-5.8,"V36",0.00513460622617984,0.00516124467275185,-0.538597096976455
"235",-5.8,"V37",0.0305820061104437,0.0315792554875945,-2.37683378684522
"236",-5.8,"V38",0.00586584357473079,0.00590066137944568,-0.673227302927135
"237",-5.8,"V39",0.00242693081556133,0.00243284957260425,0.216256231279751
"238",-5.8,"V40",0.00641704217376915,0.00645875772512096,-0.764161423455317
"239",-5.8,"V41",0.00126081609144103,0.00126240976986809,0.873469661499894
"240",-5.8,"V42",0.00274741650692217,0.00275500656811251,0.0915766437268598
"241",-5.8,"V43",0.0135542502506244,0.0137431236996482,-1.52662176014911
"242",-5.8,"V44",0.00298216981119657,0.00299111658964945,0.00911292101785717
"243",-5.8,"V45",0.000191461528800007,0.000191498200360748,2.76044063044325
"244",-5.8,"V46",0.0178997313086054,0.0182321423222647,-1.81383121516109
"245",-5.8,"V47",0.0388216172841924,0.0404585081673173,-2.63382140157402
"246",-5.8,"V48",0.00205658331222352,0.00206083033388859,0.382583345923531
"247",-5.8,"V49",0.0250113253460307,0.0256702890878863,-2.16358449793119
"248",-5.8,"V50",0.000613342243548591,0.000613718894429972,1.59535965401608
"249",-5.8,"V51",0.00189015486909414,0.00189374112454092,0.467305438909344
"250",-5.8,"V52",0.00536365046060352,0.0053927320192348,-0.582704170944375
"251",-5.8,"V53",0.000458341442785933,0.000458551712458932,1.88697882957822
"252",-5.8,"V54",0.0209841720660262,0.021444017972846,-1.97936772680769
"253",-5.8,"V55",0.0112825322715486,0.0114127839080812,-1.3384572530879
"254",-5.8,"V56",0.00132258202562881,0.00132433589118148,0.825518945797471
"255",-5.8,"V57",0.000613175699183245,0.000613552145418393,1.59563156037276
"256",-5.8,"V58",0.000319073083949317,0.000319174956602239,2.24945192632264
"257",-5.8,"V59",0.00083351755001717,0.000834213462117548,1.28818667696205
"258",-5.8,"V60",0.0070567993667328,0.00710731326863126,-0.860501703309402
"259",-5.8,"V61",0.00165828270171251,0.00166104176144578,0.598647883494726
"260",-5.8,"V62",0.000743426766625831,0.00074398027327285,1.40275178073697
"261",-5.8,"V63",0.0032364536547106,0.00324699664190313,-0.0732274594971757
"262",-5.8,"V64",0.0209684739284378,0.0214276166852477,-1.97858583150932
"263",-5.8,"V65",0.000786932841611573,0.000787553081467702,1.34579192113344
"264",-5.8,"V66",0.00470722485894777,0.00472959391757292,-0.450824881152559
"265",-5.8,"V67",0.0178848022727035,0.0182166485573661,-1.81296526754561
"266",-5.8,"V68",0.00120102283522353,0.0012024687663576,0.922175337932673
"267",-5.8,"V69",0.00432649986847666,0.00434538221507172,-0.365713293339348
"268",-5.8,"V70",0.00323359416144497,0.00324411846606685,-0.0723377671473736
"269",-5.8,"V71",0.000787130875195583,0.000787751427507123,1.34553990332965
"270",-5.8,"V72",0.0144485708015741,0.0146635917238169,-1.5923845539667
"271",-5.8,"V73",0.0275374125520733,0.0283406022902473,-2.26529015716672
"272",-5.8,"V74",0.0228081897101926,0.023353579380053,-2.06662558148696
"273",-5.8,"V75",0.00612618418914869,0.0061641813205007,-0.717183312410626
"274",-5.8,"V76",0.000421524030143679,0.000421701862604604,1.97079018952272
"275",-5.8,"V77",0.00151819829687105,0.0015205102482862,0.687187643396035
"276",-5.8,"V78",0.00954057420030825,0.00963337613608759,-1.16715854792316
"277",-5.8,"V79",0.00381151566633704,0.00382615512941136,-0.23793863090816
"278",-5.8,"V80",0.0127269872801882,0.0128932224657393,-1.46192356554172
"279",-5.8,"V81",0.00365987813547732,0.0036733717958277,-0.197034841947265
"280",-5.8,"V82",0.0038129588470671,0.00382760944110071,-0.238320116006974
"281",-5.8,"V83",0.0387784235377597,0.0404115140016666,-2.63261021226122
"282",-5.8,"V84",0.0520084574115672,0.0550375941852696,-2.95687133787729
"283",-5.8,"V85",0.0135350367075566,0.0137233675237484,-1.52516316294437
"284",-5.8,"V86",0.0179046767234428,0.0182372749199486,-1.81411791716217
"285",-5.8,"V87",0.00350702675081917,0.00351941301881619,-0.154064561426484
"286",-5.8,"V88",0.00088157027237248,0.000882348811798162,1.23204036359853
"287",-5.8,"V89",0.000656097282108996,0.00065652831153284,1.52788799627584
"288",-5.8,"V90",0.00108874851684526,0.00108993647837214,1.02054533027096
"289",-5.8,"V91",0.000698656454014757,0.00069914525810669,1.46495263909532
"290",-5.8,"V92",0.00286381378804403,0.00287206253122731,0.0498486605048842
"291",-5.8,"V93",0.00233017822666479,0.00233563341009112,0.25713379168637
"292",-5.8,"V94",0.00381287928977284,0.00382752927008621,-0.23829908985534
"293",-5.8,"V95",0.00491572038425119,0.00494012522145485,-0.494587768346265
"294",-5.8,"V96",0.00232936668641748,0.00233481806179919,0.257483760756462
"295",-5.8,"V97",0.00252566433452988,0.00253207574209358,0.176180574341046
"296",-5.8,"V98",7.82572051953367e-05,7.82633303442133e-05,3.65535312082325
"297",-5.8,"V99",0.000494860428980232,0.000495105558494284,1.8102443404829
"298",-5.7,"V1",0.00145772787110008,0.0014598590595739,0.82795445676805
"299",-5.7,"V2",0.0124437988315935,0.0126026249881864,-1.33883255731887
"300",-5.7,"V3",0.00139409531462661,0.00139604425418626,0.87271555480607
"301",-5.7,"V4",0.0159349768786985,0.0161973303904767,-1.59342110002064
"302",-5.7,"V5",0.00191786024979361,0.00192155261424291,0.552698365309909
"303",-5.7,"V6",0.0377070853945888,0.039247447532397,-2.50216952490582
"304",-5.7,"V7",0.00372619355009304,0.00374018251534111,-0.115126326634386
"305",-5.7,"V8",0.00708371026403229,0.0071346129662099,-0.764362912101745
"306",-5.7,"V9",0.000975334403810705,0.000976287541173756,1.23077663866211
"307",-5.7,"V10",0.0140169700790561,0.0142191544318118,-1.46115589556288
"308",-5.7,"V11",0.00208712269636357,0.00209149705630008,0.467781487251019
"309",-5.7,"V12",0.0375474772951622,0.0390742763689167,-2.49756724182968
"310",-5.7,"V13",0.0105272805621363,0.0106405008198332,-1.16760978911115
"311",-5.7,"V14",0.00146196256088914,0.00146410616775961,0.825045168092404
"312",-5.7,"V15",0.00208741867976902,0.0020917942830918,0.467639087516328
"313",-5.7,"V16",0.00742550841407426,0.00748148097160271,-0.812185091886814
"314",-5.7,"V17",0.00677128623050229,0.00681776819364456,-0.718618010336219
"315",-5.7,"V18",0.0010843410100408,0.00108551936232679,1.12461062259726
"316",-5.7,"V19",0.00343054349670103,0.00344239357019314,-0.0318600879712875
"317",-5.7,"V20",0.0064620336770066,0.00650434011736901,-0.671239970977042
"318",-5.7,"V21",0.00114359766812483,0.00114490848356056,1.07128500779965
"319",-5.7,"V22",0.00618279117355001,0.00622149821357148,-0.626496401495401
"320",-5.7,"V23",0.00372321710976415,0.00373718365140851,-0.114321198758395
"321",-5.7,"V24",0.105690544673981,0.120119156410831,-3.70869772691176
"322",-5.7,"V25",0.0124393269745336,0.0125980375239895,-1.33846383642096
"323",-5.7,"V26",0.00167545115297342,0.00167826773556566,0.688313449704204
"324",-5.7,"V27",0.00175317313714711,0.00175625757782678,0.642812308508473
"325",-5.7,"V28",0.00998807922727218,0.010089885006721,-1.11391929147287
"326",-5.7,"V29",0.00246590844580825,0.00247201932535317,0.300244841907862
"327",-5.7,"V30",0.00477317049102266,0.00479617377389203,-0.36487090293918
"328",-5.7,"V31",0.00457565286459965,0.00459678328113336,-0.322208874166529
"329",-5.7,"V32",0.00519978885285509,0.00522711154799022,-0.45134438193912
"330",-5.7,"V33",0.00617451000558388,0.00621311277595056,-0.625139238027627
"331",-5.7,"V34",0.0105243981898452,0.0106375557828791,-1.16732999793565
"332",-5.7,"V35",0.0117571305254895,0.0118987098208913,-1.28064476291008
"333",-5.7,"V36",0.00566846197885802,0.00570096295750082,-0.538597096976455
"334",-5.7,"V37",0.0335749538523172,0.0347849463445075,-2.37683378684522
"335",-5.7,"V38",0.00647472109664046,0.00651719492634848,-0.673227302927135
"336",-5.7,"V39",0.00268080133544502,0.00268802682364968,0.216256231279751
"337",-5.7,"V40",0.00708230348079386,0.00713318582074717,-0.764161423455317
"338",-5.7,"V41",0.00139304734631275,0.00139499335276702,0.873469661499894
"339",-5.7,"V42",0.00303460603514644,0.00304387118694918,0.0915766437268598
"340",-5.7,"V43",0.0149365540875536,0.0151665792125646,-1.52662176014911
"341",-5.7,"V44",0.00329373474602547,0.00330465549395922,0.00911292101785717
"342",-5.7,"V45",0.000211589190644067,0.000211633979585382,2.76044063044325
"343",-5.7,"V46",0.019706615505382,0.0201110706688286,-1.81383121516109
"344",-5.7,"V47",0.042541717188911,0.0445241139082234,-2.63382140157402
"345",-5.7,"V48",0.00227189114381531,0.00227707621992667,0.382583345923531
"346",-5.7,"V49",0.0274931388187487,0.028293670615656,-2.16358449793119
"347",-5.7,"V50",0.000677760514954165,0.000678220497998069,1.59535965401608
"348",-5.7,"V51",0.00208811234512803,0.00209249086314035,0.467305438909344
"349",-5.7,"V52",0.00592103227069165,0.0059565123095859,-0.582704170944375
"350",-5.7,"V53",0.000506496779001977,0.000506753578190986,1.88697882957822
"351",-5.7,"V54",0.0230868443576424,0.0236459765653726,-1.97936772680769
"352",-5.7,"V55",0.0124392471459134,0.0125979556320198,-1.3384572530879
"353",-5.7,"V56",0.00146127210644985,0.00146341368606642,0.825518945797471
"354",-5.7,"V57",0.000677576502487141,0.00067803623562396,1.59563156037276
"355",-5.7,"V58",0.000352606620180275,0.000352731039366408,2.24945192632264
"356",-5.7,"V59",0.000921017737920651,0.000921867577751561,1.28818667696205
"357",-5.7,"V60",0.00778732330549311,0.00784892899181161,-0.860501703309402
"358",-5.7,"V61",0.00183204566781134,0.00183541441388203,0.598647883494726
"359",-5.7,"V62",0.000821485082818707,0.000822161031580556,1.40275178073697
"360",-5.7,"V63",0.00357439280399228,0.00358726124724829,-0.0732274594971757
"361",-5.7,"V64",0.0230696526313965,0.023627931792172,-1.97858583150932
"362",-5.7,"V65",0.000869551239237612,0.000870308676429881,1.34579192113344
"363",-5.7,"V66",0.00519711647804896,0.00522441094780046,-0.450824881152559
"364",-5.7,"V67",0.0196902435088217,0.0200940128617082,-1.81296526754561
"365",-5.7,"V68",0.00132699985081751,0.00132876546848775,0.922175337932673
"366",-5.7,"V69",0.00477715443992565,0.00480019632468113,-0.365713293339348
"367",-5.7,"V70",0.00357123689375149,0.00358408254141517,-0.0723377671473736
