"","Model","RaterID","Intercept","Slope_Bin","Bin","rater_score"
"106","Complete pooling",45,0.580862831858407,0.0379354913833253,2,0.85
"107","Complete pooling",45,0.580862831858407,0.0379354913833253,3,0.7
"108","Complete pooling",45,0.580862831858407,0.0379354913833253,4,0.95
"109","Complete pooling",46,0.580862831858407,0.0379354913833253,1,0.7
"110","Complete pooling",46,0.580862831858407,0.0379354913833253,2,0.9
"111","Complete pooling",46,0.580862831858407,0.0379354913833253,3,0.9
"112","Complete pooling",46,0.580862831858407,0.0379354913833253,4,0.8
"113","Complete pooling",47,0.580862831858407,0.0379354913833253,1,0.7
"114","Complete pooling",47,0.580862831858407,0.0379354913833253,2,0.75
"115","Complete pooling",47,0.580862831858407,0.0379354913833253,3,0.65
"116","Complete pooling",47,0.580862831858407,0.0379354913833253,4,0.85
"117","Complete pooling",48,0.580862831858407,0.0379354913833253,1,0.85
"118","Complete pooling",48,0.580862831858407,0.0379354913833253,2,0.75
"119","Complete pooling",48,0.580862831858407,0.0379354913833253,3,0.75
"120","Complete pooling",48,0.580862831858407,0.0379354913833253,4,0.75
"121","Complete pooling",49,0.580862831858407,0.0379354913833253,1,0.75
"122","Complete pooling",49,0.580862831858407,0.0379354913833253,2,0.9
"123","Complete pooling",49,0.580862831858407,0.0379354913833253,3,0.7
"124","Complete pooling",49,0.580862831858407,0.0379354913833253,4,0.65
"125","Complete pooling",50,0.580862831858407,0.0379354913833253,1,0.7
"126","Complete pooling",50,0.580862831858407,0.0379354913833253,2,0.7
"127","Complete pooling",50,0.580862831858407,0.0379354913833253,3,0.65
"128","Complete pooling",50,0.580862831858407,0.0379354913833253,4,0.75
"129","Complete pooling",51,0.580862831858407,0.0379354913833253,1,0.7
"130","Complete pooling",51,0.580862831858407,0.0379354913833253,2,0.8
"131","Complete pooling",51,0.580862831858407,0.0379354913833253,3,0.5
"132","Complete pooling",51,0.580862831858407,0.0379354913833253,4,0.7
"133","Complete pooling",52,0.580862831858407,0.0379354913833253,1,0.5
"134","Complete pooling",52,0.580862831858407,0.0379354913833253,2,0.8
"135","Complete pooling",52,0.580862831858407,0.0379354913833253,3,0.75
"136","Complete pooling",52,0.580862831858407,0.0379354913833253,4,0.75
"137","Complete pooling",54,0.580862831858407,0.0379354913833253,1,0.4
"138","Complete pooling",54,0.580862831858407,0.0379354913833253,2,0.6
"139","Complete pooling",54,0.580862831858407,0.0379354913833253,3,0.75
"140","Complete pooling",54,0.580862831858407,0.0379354913833253,4,0.8
"141","Complete pooling",55,0.580862831858407,0.0379354913833253,1,0.4
"142","Complete pooling",55,0.580862831858407,0.0379354913833253,2,0.65
"143","Complete pooling",55,0.580862831858407,0.0379354913833253,3,0.7
"144","Complete pooling",55,0.580862831858407,0.0379354913833253,4,0.75
"145","Complete pooling",56,0.580862831858407,0.0379354913833253,1,0.45
"146","Complete pooling",56,0.580862831858407,0.0379354913833253,2,0.6
"147","Complete pooling",56,0.580862831858407,0.0379354913833253,3,0.85
"148","Complete pooling",56,0.580862831858407,0.0379354913833253,4,0.7
"149","Complete pooling",57,0.580862831858407,0.0379354913833253,1,0.45
"150","Complete pooling",57,0.580862831858407,0.0379354913833253,2,0.45
"151","Complete pooling",57,0.580862831858407,0.0379354913833253,3,0.7
"152","Complete pooling",57,0.580862831858407,0.0379354913833253,4,0.85
"153","Complete pooling",58,0.580862831858407,0.0379354913833253,1,0.35
"154","Complete pooling",58,0.580862831858407,0.0379354913833253,2,0.7
"155","Complete pooling",58,0.580862831858407,0.0379354913833253,3,0.65
"156","Complete pooling",58,0.580862831858407,0.0379354913833253,4,0.8
"157","Complete pooling",59,0.580862831858407,0.0379354913833253,1,0.95
"158","Complete pooling",59,0.580862831858407,0.0379354913833253,2,0.9
"159","Complete pooling",59,0.580862831858407,0.0379354913833253,3,0.9
"160","Complete pooling",59,0.580862831858407,0.0379354913833253,4,0.9
"161","Complete pooling",60,0.580862831858407,0.0379354913833253,1,0.7
"162","Complete pooling",60,0.580862831858407,0.0379354913833253,2,0.55
"163","Complete pooling",60,0.580862831858407,0.0379354913833253,3,0.75
"164","Complete pooling",60,0.580862831858407,0.0379354913833253,4,0.85
"165","Complete pooling",62,0.580862831858407,0.0379354913833253,1,0.6
"166","Complete pooling",62,0.580862831858407,0.0379354913833253,2,0.7
"167","Complete pooling",62,0.580862831858407,0.0379354913833253,3,0.6
"168","Complete pooling",62,0.580862831858407,0.0379354913833253,4,0.8
"169","Complete pooling",63,0.580862831858407,0.0379354913833253,1,0.75
"170","Complete pooling",63,0.580862831858407,0.0379354913833253,2,0.85
"171","Complete pooling",63,0.580862831858407,0.0379354913833253,3,0.85
"172","Complete pooling",63,0.580862831858407,0.0379354913833253,4,0.9
"173","Complete pooling",64,0.580862831858407,0.0379354913833253,1,0.55
"174","Complete pooling",64,0.580862831858407,0.0379354913833253,2,0.6
"175","Complete pooling",64,0.580862831858407,0.0379354913833253,3,0.65
"176","Complete pooling",64,0.580862831858407,0.0379354913833253,4,0.7
"177","Complete pooling",65,0.580862831858407,0.0379354913833253,1,0.7
"178","Complete pooling",65,0.580862831858407,0.0379354913833253,2,0.65
"179","Complete pooling",65,0.580862831858407,0.0379354913833253,3,0.85
"180","Complete pooling",65,0.580862831858407,0.0379354913833253,4,0.9
"181","Complete pooling",66,0.580862831858407,0.0379354913833253,1,0.8
"182","Complete pooling",66,0.580862831858407,0.0379354913833253,2,0.9
"183","Complete pooling",66,0.580862831858407,0.0379354913833253,3,0.8
"184","Complete pooling",66,0.580862831858407,0.0379354913833253,4,0.65
"185","Complete pooling",68,0.580862831858407,0.0379354913833253,1,0.2
"186","Complete pooling",68,0.580862831858407,0.0379354913833253,2,0.5
"187","Complete pooling",68,0.580862831858407,0.0379354913833253,3,0.6
"188","Complete pooling",68,0.580862831858407,0.0379354913833253,4,0.35
"189","Complete pooling",69,0.580862831858407,0.0379354913833253,1,0.55
"190","Complete pooling",69,0.580862831858407,0.0379354913833253,2,0.65
"191","Complete pooling",69,0.580862831858407,0.0379354913833253,3,0.75
"192","Complete pooling",69,0.580862831858407,0.0379354913833253,4,0.8
"193","Complete pooling",70,0.580862831858407,0.0379354913833253,1,0.5
"194","Complete pooling",70,0.580862831858407,0.0379354913833253,2,0.3
"195","Complete pooling",70,0.580862831858407,0.0379354913833253,3,0.7
"196","Complete pooling",70,0.580862831858407,0.0379354913833253,4,0.6
"197","Complete pooling",71,0.580862831858407,0.0379354913833253,1,0.75
"198","Complete pooling",71,0.580862831858407,0.0379354913833253,2,0.85
"199","Complete pooling",71,0.580862831858407,0.0379354913833253,3,0.8
"200","Complete pooling",71,0.580862831858407,0.0379354913833253,4,0.75
"201","Complete pooling",72,0.580862831858407,0.0379354913833253,1,0.65
"202","Complete pooling",72,0.580862831858407,0.0379354913833253,2,0.7
"203","Complete pooling",72,0.580862831858407,0.0379354913833253,3,0.8
"204","Complete pooling",72,0.580862831858407,0.0379354913833253,4,0.65
"205","Complete pooling",73,0.580862831858407,0.0379354913833253,1,0.5
"206","Complete pooling",73,0.580862831858407,0.0379354913833253,2,0.6
"207","Complete pooling",73,0.580862831858407,0.0379354913833253,3,0.7
"208","Complete pooling",73,0.580862831858407,0.0379354913833253,4,0.75
"209","Complete pooling",74,0.580862831858407,0.0379354913833253,1,0.7
"210","Complete pooling",74,0.580862831858407,0.0379354913833253,2,0.8
"211","Complete pooling",74,0.580862831858407,0.0379354913833253,3,0.8
"212","Complete pooling",74,0.580862831858407,0.0379354913833253,4,0.9
"213","Complete pooling",75,0.580862831858407,0.0379354913833253,1,0.25
"214","Complete pooling",75,0.580862831858407,0.0379354913833253,2,0.2
"215","Complete pooling",75,0.580862831858407,0.0379354913833253,3,0.3
"216","Complete pooling",75,0.580862831858407,0.0379354913833253,4,0.3
"217","Complete pooling",76,0.580862831858407,0.0379354913833253,1,0.75
"218","Complete pooling",76,0.580862831858407,0.0379354913833253,2,0.75
"219","Complete pooling",76,0.580862831858407,0.0379354913833253,3,0.45
"220","Complete pooling",76,0.580862831858407,0.0379354913833253,4,0.85
"221","Complete pooling",77,0.580862831858407,0.0379354913833253,1,0.75
"222","Complete pooling",77,0.580862831858407,0.0379354913833253,2,0.5
"223","Complete pooling",77,0.580862831858407,0.0379354913833253,3,0.65
"224","Complete pooling",77,0.580862831858407,0.0379354913833253,4,0.55
"225","Complete pooling",78,0.580862831858407,0.0379354913833253,1,0.8
"226","Complete pooling",78,0.580862831858407,0.0379354913833253,2,0.6
"227","Complete pooling",78,0.580862831858407,0.0379354913833253,3,0.7
"228","Complete pooling",78,0.580862831858407,0.0379354913833253,4,0.9
"229","Complete pooling",79,0.580862831858407,0.0379354913833253,1,0.55
"230","Complete pooling",79,0.580862831858407,0.0379354913833253,2,0.7
"231","Complete pooling",79,0.580862831858407,0.0379354913833253,3,0.7
"232","Complete pooling",79,0.580862831858407,0.0379354913833253,4,0.7
"233","Complete pooling",80,0.580862831858407,0.0379354913833253,1,0.85
"234","Complete pooling",80,0.580862831858407,0.0379354913833253,2,0.75
"235","Complete pooling",80,0.580862831858407,0.0379354913833253,3,0.75
"236","Complete pooling",80,0.580862831858407,0.0379354913833253,4,0.9
"237","Complete pooling",81,0.580862831858407,0.0379354913833253,1,0.7
"238","Complete pooling",81,0.580862831858407,0.0379354913833253,2,0.75
"239","Complete pooling",81,0.580862831858407,0.0379354913833253,3,0.85
"240","Complete pooling",81,0.580862831858407,0.0379354913833253,4,0.75
"241","Complete pooling",83,0.580862831858407,0.0379354913833253,1,0.65
"242","Complete pooling",83,0.580862831858407,0.0379354913833253,2,0.75
"243","Complete pooling",83,0.580862831858407,0.0379354913833253,3,0.65
"244","Complete pooling",83,0.580862831858407,0.0379354913833253,4,0.65
"245","Complete pooling",84,0.580862831858407,0.0379354913833253,1,0.45
"246","Complete pooling",84,0.580862831858407,0.0379354913833253,2,0.2
"247","Complete pooling",84,0.580862831858407,0.0379354913833253,3,0.25
"248","Complete pooling",84,0.580862831858407,0.0379354913833253,4,0.35
"249","Complete pooling",85,0.580862831858407,0.0379354913833253,1,0.6
"250","Complete pooling",85,0.580862831858407,0.0379354913833253,2,0.45
"251","Complete pooling",85,0.580862831858407,0.0379354913833253,3,0.75
"252","Complete pooling",85,0.580862831858407,0.0379354913833253,4,0.65
"253","Complete pooling",86,0.580862831858407,0.0379354913833253,1,0.75
"254","Complete pooling",86,0.580862831858407,0.0379354913833253,2,0.8
"255","Complete pooling",86,0.580862831858407,0.0379354913833253,3,0.65
"256","Complete pooling",86,0.580862831858407,0.0379354913833253,4,0.65
"257","Complete pooling",89,0.580862831858407,0.0379354913833253,1,0.65
"258","Complete pooling",89,0.580862831858407,0.0379354913833253,2,0.85
"259","Complete pooling",89,0.580862831858407,0.0379354913833253,3,0.8
"260","Complete pooling",89,0.580862831858407,0.0379354913833253,4,0.7
"261","Complete pooling",90,0.580862831858407,0.0379354913833253,1,0.6
"262","Complete pooling",90,0.580862831858407,0.0379354913833253,2,0.65
"263","Complete pooling",90,0.580862831858407,0.0379354913833253,3,0.7
"264","Complete pooling",90,0.580862831858407,0.0379354913833253,4,0.75
"265","Complete pooling",91,0.580862831858407,0.0379354913833253,1,0.75
"266","Complete pooling",91,0.580862831858407,0.0379354913833253,2,0.7
"267","Complete pooling",91,0.580862831858407,0.0379354913833253,3,0.684210526315789
"268","Complete pooling",91,0.580862831858407,0.0379354913833253,4,0.75
"269","Complete pooling",92,0.580862831858407,0.0379354913833253,1,0.6
"270","Complete pooling",92,0.580862831858407,0.0379354913833253,2,0.8
"271","Complete pooling",92,0.580862831858407,0.0379354913833253,3,0.7
"272","Complete pooling",92,0.580862831858407,0.0379354913833253,4,0.6
"273","Complete pooling",95,0.580862831858407,0.0379354913833253,1,0.4
"274","Complete pooling",95,0.580862831858407,0.0379354913833253,2,0.7
"275","Complete pooling",95,0.580862831858407,0.0379354913833253,3,0.8
"276","Complete pooling",95,0.580862831858407,0.0379354913833253,4,0.8
"277","Complete pooling",96,0.580862831858407,0.0379354913833253,1,0.3
"278","Complete pooling",96,0.580862831858407,0.0379354913833253,2,0.5
"279","Complete pooling",96,0.580862831858407,0.0379354913833253,3,0.75
"280","Complete pooling",96,0.580862831858407,0.0379354913833253,4,0.85
"281","Complete pooling",97,0.580862831858407,0.0379354913833253,1,0.4
"282","Complete pooling",97,0.580862831858407,0.0379354913833253,2,0.75
"283","Complete pooling",97,0.580862831858407,0.0379354913833253,3,0.75
"284","Complete pooling",97,0.580862831858407,0.0379354913833253,4,0.75
"285","Complete pooling",98,0.580862831858407,0.0379354913833253,1,0.7
"286","Complete pooling",98,0.580862831858407,0.0379354913833253,2,0.65
"287","Complete pooling",98,0.580862831858407,0.0379354913833253,3,0.75
"288","Complete pooling",98,0.580862831858407,0.0379354913833253,4,0.75
"289","Complete pooling",99,0.580862831858407,0.0379354913833253,1,0.55
"290","Complete pooling",99,0.580862831858407,0.0379354913833253,2,0.5
"291","Complete pooling",99,0.580862831858407,0.0379354913833253,3,0.55
"292","Complete pooling",99,0.580862831858407,0.0379354913833253,4,0.7
"293","Complete pooling",100,0.580862831858407,0.0379354913833253,1,0.55
"294","Complete pooling",100,0.580862831858407,0.0379354913833253,2,0.75
"295","Complete pooling",100,0.580862831858407,0.0379354913833253,3,0.85
"296","Complete pooling",100,0.580862831858407,0.0379354913833253,4,0.9
"297","Complete pooling",101,0.580862831858407,0.0379354913833253,1,0.55
"298","Complete pooling",101,0.580862831858407,0.0379354913833253,2,0.7
"299","Complete pooling",101,0.580862831858407,0.0379354913833253,3,0.9
"300","Complete pooling",101,0.580862831858407,0.0379354913833253,4,0.85
"301","Complete pooling",102,0.580862831858407,0.0379354913833253,1,0.7
"302","Complete pooling",102,0.580862831858407,0.0379354913833253,2,0.5
"303","Complete pooling",102,0.580862831858407,0.0379354913833253,3,0.75
"304","Complete pooling",102,0.580862831858407,0.0379354913833253,4,0.75
"305","Complete pooling",103,0.580862831858407,0.0379354913833253,1,0.6
"306","Complete pooling",103,0.580862831858407,0.0379354913833253,2,0.8
"307","Complete pooling",103,0.580862831858407,0.0379354913833253,3,0.6
"308","Complete pooling",103,0.580862831858407,0.0379354913833253,4,0.8
"309","Complete pooling",104,0.580862831858407,0.0379354913833253,1,0.6
"310","Complete pooling",104,0.580862831858407,0.0379354913833253,2,0.55
"311","Complete pooling",104,0.580862831858407,0.0379354913833253,3,0.75
"312","Complete pooling",104,0.580862831858407,0.0379354913833253,4,0.75
"313","Complete pooling",105,0.580862831858407,0.0379354913833253,1,0.4
"314","Complete pooling",105,0.580862831858407,0.0379354913833253,2,0.7
"315","Complete pooling",105,0.580862831858407,0.0379354913833253,3,0.75
"316","Complete pooling",105,0.580862831858407,0.0379354913833253,4,0.65
"317","Complete pooling",106,0.580862831858407,0.0379354913833253,1,0.85
"318","Complete pooling",106,0.580862831858407,0.0379354913833253,2,0.65
"319","Complete pooling",106,0.580862831858407,0.0379354913833253,3,0.75
"320","Complete pooling",106,0.580862831858407,0.0379354913833253,4,0.8
"321","Complete pooling",107,0.580862831858407,0.0379354913833253,1,0.6
"322","Complete pooling",107,0.580862831858407,0.0379354913833253,2,0.75
"323","Complete pooling",107,0.580862831858407,0.0379354913833253,3,0.65
"324","Complete pooling",107,0.580862831858407,0.0379354913833253,4,0.95
"325","Complete pooling",108,0.580862831858407,0.0379354913833253,1,0.35
"326","Complete pooling",108,0.580862831858407,0.0379354913833253,2,0.9
"327","Complete pooling",108,0.580862831858407,0.0379354913833253,3,0.75
"328","Complete pooling",108,0.580862831858407,0.0379354913833253,4,0.6
"329","Complete pooling",109,0.580862831858407,0.0379354913833253,1,0.75
"330","Complete pooling",109,0.580862831858407,0.0379354913833253,2,0.45
"331","Complete pooling",109,0.580862831858407,0.0379354913833253,3,0.65
"332","Complete pooling",109,0.580862831858407,0.0379354913833253,4,0.65
"333","Complete pooling",113,0.580862831858407,0.0379354913833253,1,0.65
"334","Complete pooling",113,0.580862831858407,0.0379354913833253,2,0.75
"335","Complete pooling",113,0.580862831858407,0.0379354913833253,3,0.7
"336","Complete pooling",113,0.580862831858407,0.0379354913833253,4,0.8
"337","Complete pooling",114,0.580862831858407,0.0379354913833253,1,0.8
"338","Complete pooling",114,0.580862831858407,0.0379354913833253,2,0.85
"339","Complete pooling",114,0.580862831858407,0.0379354913833253,3,0.8
"340","Complete pooling",114,0.580862831858407,0.0379354913833253,4,0.75
"341","Complete pooling",116,0.580862831858407,0.0379354913833253,1,0.5
"342","Complete pooling",116,0.580862831858407,0.0379354913833253,2,0.7
"343","Complete pooling",116,0.580862831858407,0.0379354913833253,3,0.65
"344","Complete pooling",116,0.580862831858407,0.0379354913833253,4,0.8
"345","Complete pooling",118,0.580862831858407,0.0379354913833253,1,0.8
"346","Complete pooling",118,0.580862831858407,0.0379354913833253,2,0.6
"347","Complete pooling",118,0.580862831858407,0.0379354913833253,3,0.6
"348","Complete pooling",118,0.580862831858407,0.0379354913833253,4,0.75
"349","Complete pooling",120,0.580862831858407,0.0379354913833253,1,0.65
"350","Complete pooling",120,0.580862831858407,0.0379354913833253,2,0.8
"351","Complete pooling",120,0.580862831858407,0.0379354913833253,3,0.85
"352","Complete pooling",120,0.580862831858407,0.0379354913833253,4,0.8
"353","Complete pooling",121,0.580862831858407,0.0379354913833253,1,0.85
"354","Complete pooling",121,0.580862831858407,0.0379354913833253,2,0.55
"355","Complete pooling",121,0.580862831858407,0.0379354913833253,3,0.85
"356","Complete pooling",121,0.580862831858407,0.0379354913833253,4,0.65
"357","Complete pooling",125,0.580862831858407,0.0379354913833253,1,0.65
"358","Complete pooling",125,0.580862831858407,0.0379354913833253,2,0.6
"359","Complete pooling",125,0.580862831858407,0.0379354913833253,3,0.7
"360","Complete pooling",125,0.580862831858407,0.0379354913833253,4,0.55
"361","Complete pooling",126,0.580862831858407,0.0379354913833253,1,0.85
"362","Complete pooling",126,0.580862831858407,0.0379354913833253,2,0.55
"363","Complete pooling",126,0.580862831858407,0.0379354913833253,3,0.9
"364","Complete pooling",126,0.580862831858407,0.0379354913833253,4,0.85
"365","Complete pooling",127,0.580862831858407,0.0379354913833253,1,0.5
"366","Complete pooling",127,0.580862831858407,0.0379354913833253,2,0.8
"367","Complete pooling",127,0.580862831858407,0.0379354913833253,3,0.8
"368","Complete pooling",127,0.580862831858407,0.0379354913833253,4,0.65
"369","Complete pooling",128,0.580862831858407,0.0379354913833253,1,0.5
"370","Complete pooling",128,0.580862831858407,0.0379354913833253,2,0.7
"371","Complete pooling",128,0.580862831858407,0.0379354913833253,3,0.8
"372","Complete pooling",128,0.580862831858407,0.0379354913833253,4,0.65
"373","Complete pooling",132,0.580862831858407,0.0379354913833253,1,0.65
"374","Complete pooling",132,0.580862831858407,0.0379354913833253,2,0.55
"375","Complete pooling",132,0.580862831858407,0.0379354913833253,3,0.6
"376","Complete pooling",132,0.580862831858407,0.0379354913833253,4,0.7
"377","Complete pooling",133,0.580862831858407,0.0379354913833253,1,0.6
"378","Complete pooling",133,0.580862831858407,0.0379354913833253,2,0.65
"379","Complete pooling",133,0.580862831858407,0.0379354913833253,3,0.75
"380","Complete pooling",133,0.580862831858407,0.0379354913833253,4,0.55
"381","Complete pooling",134,0.580862831858407,0.0379354913833253,1,0.75
"382","Complete pooling",134,0.580862831858407,0.0379354913833253,2,0.75
"383","Complete pooling",134,0.580862831858407,0.0379354913833253,3,0.65
"384","Complete pooling",134,0.580862831858407,0.0379354913833253,4,0.7
"385","Complete pooling",135,0.580862831858407,0.0379354913833253,1,0.6
"386","Complete pooling",135,0.580862831858407,0.0379354913833253,2,0.6
"387","Complete pooling",135,0.580862831858407,0.0379354913833253,3,0.7
"388","Complete pooling",135,0.580862831858407,0.0379354913833253,4,0.7
"389","Complete pooling",136,0.580862831858407,0.0379354913833253,1,0.55
"390","Complete pooling",136,0.580862831858407,0.0379354913833253,2,0.7
"391","Complete pooling",136,0.580862831858407,0.0379354913833253,3,0.95
"392","Complete pooling",136,0.580862831858407,0.0379354913833253,4,1
"393","Complete pooling",138,0.580862831858407,0.0379354913833253,1,0.75
"394","Complete pooling",138,0.580862831858407,0.0379354913833253,2,0.75
"395","Complete pooling",138,0.580862831858407,0.0379354913833253,3,0.75
"396","Complete pooling",138,0.580862831858407,0.0379354913833253,4,0.7
"397","Complete pooling",139,0.580862831858407,0.0379354913833253,1,0.6
"398","Complete pooling",139,0.580862831858407,0.0379354913833253,2,1
